kepid,kepoi_name,koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_model_snr,koi_steff,koi_srad,ra,dec,koi_kepmag
4665989,K06433.01,FALSE POSITIVE,0,1,0,0,1.124033822,131.6287800,0.7190,5.57280,2.4756e+05,98.04,2547.0,792.90,7141.00,1.5630,294.763980,39.752838,13.016
4671584,K06434.01,FALSE POSITIVE,0,1,1,0,2.796661168,134.0323310,1.2760,3.37810,2.3638e+03,47.68,1661.0,251.40,6331.00,1.3260,295.998110,39.742748,13.742
4678171,K06435.01,FALSE POSITIVE,0,1,0,0,15.288709179,132.8060911,0.3720,5.00366,5.1247e+05,54.56,509.0,1758.70,4464.00,0.7190,297.284000,39.707680,15.993
4681152,K06436.01,FALSE POSITIVE,0,1,0,0,1.835922420,132.0778130,1.1890,5.99420,3.0746e+04,46.30,1501.0,1378.90,5930.00,0.9760,297.851900,39.783886,13.134
8297017,K07879.01,CANDIDATE,0,0,0,0,128.208643000,230.1943000,0.8110,2.74500,2.1220e+02,6.15,792.0,8.90,7128.00,3.8110,290.800570,44.270512,11.036
5282656,K06551.01,FALSE POSITIVE,0,0,1,0,1.516372183,131.8338700,0.5960,1.23900,9.3800e+01,1.06,1686.0,8.80,6142.00,1.0460,293.988370,40.458981,15.160
5284133,K06552.01,FALSE POSITIVE,0,1,0,0,8.784575777,134.6752148,0.5000,5.30220,2.6298e+05,104.57,1555.0,4761.50,8144.00,1.9140,294.382230,40.452190,12.444
5285607,K06553.01,FALSE POSITIVE,0,1,0,0,1.949700508,132.4267375,1.1530,4.35014,3.8119e+04,56.11,1716.0,2271.00,6469.00,1.1930,294.772190,40.459629,11.419
5286786,K06554.01,FALSE POSITIVE,0,1,0,0,9.948701373,138.5541200,1.2770,3.29220,2.7495e+03,29.19,704.0,103.10,5152.00,0.7860,295.080170,40.477100,15.456
5288543,K06555.01,FALSE POSITIVE,0,1,0,0,3.457078812,131.8058069,0.3170,5.24058,3.1552e+05,86.12,1603.0,6009.00,6526.00,1.4820,295.494110,40.406204,13.585
5294739,K06556.01,FALSE POSITIVE,0,1,0,0,3.735993484,135.0624930,0.9930,17.48770,6.1799e+05,571.07,2063.0,1587.70,5467.00,4.0550,296.837190,40.473099,13.930
5295206,K06557.01,CANDIDATE,0,0,0,0,6.634480230,137.0694000,0.1160,3.60300,7.1200e+01,1.04,1177.0,10.30,6463.00,1.2250,296.927730,40.429661,13.805
5298620,K06558.01,FALSE POSITIVE,1,0,1,1,12.423967700,141.6760000,0.0070,16.01000,1.6240e+02,0.87,606.0,12.80,4995.00,0.6980,297.639400,40.490452,15.706
5300878,K06559.01,FALSE POSITIVE,0,1,0,0,0.639721284,131.8546732,0.4040,2.69771,4.6592e+05,46.59,1505.0,1012.90,4794.00,0.6250,298.081880,40.478142,14.767
6292732,K06686.01,FALSE POSITIVE,0,0,0,1,1.253388260,132.6307000,0.4690,3.82800,4.4700e+01,0.64,1651.0,14.80,5869.00,0.9420,294.185240,41.632351,13.907
6307000,K06687.01,CANDIDATE,0,0,0,0,1.002591901,131.6584900,0.3120,1.24700,1.4320e+02,0.87,1391.0,11.10,4893.00,0.7390,297.613070,41.672829,15.790
6311637,K06688.01,FALSE POSITIVE,0,1,0,0,1.620813697,132.7273670,0.6360,5.99680,1.2132e+05,43.95,1733.0,680.40,5757.00,1.1770,298.703340,41.633961,13.242
6345758,K06689.01,CANDIDATE,0,0,0,0,3.371166820,132.0176000,0.3180,4.70800,7.1400e+01,0.98,1291.0,9.80,5653.00,1.1630,284.576420,41.705971,15.030
6364126,K06690.01,FALSE POSITIVE,0,1,1,1,5.243466400,132.7707000,1.0160,18.47000,1.1940e+02,2.83,831.0,10.70,5047.00,0.7660,291.847230,41.725220,14.901
6364195,K06691.01,FALSE POSITIVE,1,0,1,1,5.243954200,132.6525000,0.2230,9.82000,1.4380e+02,0.81,778.0,14.20,4920.00,0.6910,291.870300,41.768002,15.924
6364200,K06692.01,FALSE POSITIVE,0,0,0,1,5.244151700,132.6668000,0.5570,9.69000,9.0100e+01,0.91,1056.0,10.50,6060.00,0.9250,291.871340,41.788971,15.862
6364247,K06693.01,FALSE POSITIVE,0,0,1,1,5.244333200,132.6164000,0.7750,11.26800,2.9900e+01,0.58,1054.0,13.50,5952.00,0.9710,291.889220,41.777969,13.636
7105574,K06820.01,FALSE POSITIVE,0,1,0,0,20.726069913,143.2013910,0.9890,6.47393,1.1886e+05,51.90,657.0,1216.80,6011.00,0.9020,287.746150,42.648628,14.069
7115200,K06821.01,FALSE POSITIVE,1,0,0,1,0.566801447,131.7997700,0.6150,2.35200,1.6200e+01,0.57,2633.0,13.80,5966.00,1.3490,290.968690,42.619678,12.766
7115332,K06822.01,FALSE POSITIVE,1,0,0,1,0.566794934,131.8456900,0.9740,4.39900,6.8900e+01,1.15,2457.0,21.70,6395.00,1.0490,291.014740,42.653309,14.944
7115463,K06823.01,FALSE POSITIVE,1,0,1,1,0.566800287,131.8159920,0.6480,3.48700,7.3900e+01,0.88,2260.0,23.30,6075.00,0.9690,291.065000,42.636650,15.124
7115597,K06824.01,FALSE POSITIVE,1,0,0,1,0.566791946,131.8145000,0.9820,2.77000,1.2570e+02,1.54,2160.0,14.10,5836.00,0.9700,291.104680,42.645309,15.915
7115878,K06825.01,FALSE POSITIVE,1,0,1,1,0.566790294,131.8348100,0.3930,3.64100,6.4000e+01,0.89,2432.0,22.60,6100.00,1.0930,291.199550,42.686722,14.897
7116043,K06826.01,FALSE POSITIVE,0,0,1,1,0.566799725,131.8211000,0.3300,4.09700,4.6700e+01,0.77,2289.0,12.50,5576.00,1.1320,291.247070,42.626389,14.530
7116226,K06827.01,FALSE POSITIVE,1,0,0,1,0.566801325,131.8249900,0.7700,4.17600,9.2100e+01,1.07,2383.0,26.40,6273.00,1.0210,291.309630,42.616520,15.420
8008128,K06950.01,FALSE POSITIVE,0,1,0,0,14.854415674,136.5597829,0.5700,5.13753,7.7410e+04,29.77,798.0,2822.10,6214.00,1.0220,282.425780,43.884331,14.558
8009500,K06951.01,FALSE POSITIVE,0,1,0,0,38.476744090,150.5742128,0.4580,5.10744,1.7317e+05,33.80,463.0,3487.80,5294.00,0.7900,283.201170,43.888981,14.579
8013289,K06952.01,FALSE POSITIVE,1,0,0,0,10.643110689,140.1691798,1.1790,88.11180,3.1630e+02,31.72,1038.0,153.70,5930.00,1.4730,285.090760,43.801754,13.615
8016214,K06953.01,FALSE POSITIVE,0,1,0,0,1.587485742,132.1385380,0.2590,7.74890,2.4657e+05,41.52,1460.0,996.80,5863.00,0.8210,286.695800,43.867420,14.364
8016692,K06954.01,CANDIDATE,0,0,0,0,6.613671000,136.4964000,0.0960,4.21100,3.2800e+01,0.91,1266.0,10.20,6056.00,1.5970,286.945400,43.899139,13.109
8027902,K06955.01,FALSE POSITIVE,1,0,0,0,1.796218070,131.5473200,0.7200,10.16000,4.7000e+01,1.54,2480.0,42.00,7117.00,2.0900,291.477020,43.844120,12.895
8039925,K06956.01,FALSE POSITIVE,1,0,0,0,20.259423200,141.4275000,0.7070,19.27000,8.2600e+01,1.23,837.0,23.70,6602.00,1.2690,295.544220,43.878342,13.618
8042644,K06957.01,CANDIDATE,0,0,0,0,1.480628140,131.5153500,0.4790,2.89800,6.2500e+01,0.76,1653.0,10.30,6187.00,0.9370,296.359560,43.866760,15.189
8081389,K06958.01,FALSE POSITIVE,0,1,0,0,1.489442254,132.0042975,0.4550,5.51392,4.1790e+05,115.45,2328.0,2309.20,6962.00,1.6200,284.621980,43.971981,13.990
8750094,K07086.01,FALSE POSITIVE,1,0,1,0,1.126797930,132.2757000,1.2150,12.07900,2.2720e+02,21.07,1590.0,21.10,5662.00,0.8400,290.502410,44.968170,14.618
8758161,K07087.01,FALSE POSITIVE,0,1,0,0,0.998217563,131.8142317,1.0030,3.90851,8.7567e+04,88.64,2795.0,3979.10,6980.00,1.7550,293.620540,44.967281,12.457
8760760,K07088.01,CANDIDATE,0,0,0,0,2.688140590,132.6686900,0.5320,1.12000,1.4520e+02,0.92,1135.0,9.10,5636.00,0.7340,294.599180,44.927689,15.563
8767034,K07089.01,FALSE POSITIVE,1,0,1,0,0.586408480,131.5558300,0.3520,2.61600,6.1300e+01,0.48,1444.0,23.60,4556.00,0.6150,296.670440,44.959839,14.280
8773948,K07090.01,FALSE POSITIVE,0,1,0,0,33.469474490,154.0085130,0.3150,11.88740,1.6461e+05,127.38,972.0,1255.20,5934.00,3.0750,298.442440,44.910912,13.714
8784288,K07091.01,FALSE POSITIVE,0,1,0,0,1.827558898,132.2655400,0.0930,4.72808,3.1468e+05,118.28,2178.0,920.80,5977.00,2.0770,301.303500,44.999660,13.661
8804358,K07092.01,FALSE POSITIVE,1,0,0,0,62.519211000,146.4454000,0.0810,2.52300,2.7760e+02,1.90,520.0,6.70,6343.00,1.1370,285.081450,45.023762,15.453
8807057,K07093.01,CANDIDATE,0,0,0,0,97.991569000,134.6750000,0.7110,4.66500,1.2680e+02,1.41,467.0,9.00,6499.00,1.1690,286.553650,45.002338,13.650
8508493,K07890.01,FALSE POSITIVE,1,0,1,0,349.855250000,285.6453000,0.4850,5.42000,8.4200e+02,2.63,251.0,7.90,5941.00,0.8850,296.449460,44.583241,15.902
9652632,K07217.01,FALSE POSITIVE,0,1,0,0,2.488812012,132.1282609,0.9310,5.94523,1.3100e+05,83.26,1852.0,3290.50,6499.00,1.4970,293.247380,46.310413,11.576
9655424,K07218.01,FALSE POSITIVE,1,0,1,0,0.518118180,131.6460000,0.0210,0.39690,9.9000e+01,1.09,2360.0,7.80,6240.00,0.9290,294.350740,46.311771,14.890
9657636,K07219.01,FALSE POSITIVE,1,0,0,0,542.528290000,278.3920000,0.3252,11.06000,7.5200e+01,1.07,266.0,11.20,6099.00,1.2120,295.192780,46.371880,11.253
9658089,K07220.01,CANDIDATE,0,0,0,0,1.057080807,131.6930400,0.9660,1.82000,6.0600e+01,0.97,1805.0,11.30,6000.00,0.9460,295.358250,46.343929,15.102
9665503,K07221.01,FALSE POSITIVE,0,1,0,0,11.567974732,137.3409726,0.4580,5.96595,4.1603e+05,45.65,628.0,2341.50,5290.00,0.6480,297.737640,46.358101,15.217
9673173,K07222.01,FALSE POSITIVE,0,1,0,0,21.294733865,147.0967696,0.9570,7.60143,1.2318e+05,71.55,771.0,2674.60,6039.00,1.2780,300.014070,46.345268,13.731
9674320,K07223.01,CANDIDATE,0,0,0,0,317.062416000,297.8371000,0.6730,7.43800,4.4290e+02,1.59,218.0,9.80,5366.00,0.7150,300.345250,46.339882,14.634
9693803,K07224.01,CANDIDATE,0,0,0,0,13.495949600,142.1992000,0.2136,2.08500,2.5360e+02,1.62,784.0,7.30,5962.00,1.0190,283.116420,46.442699,15.669
9711751,K07225.01,FALSE POSITIVE,0,1,0,0,0.855763492,132.3513250,0.9170,3.64361,1.3166e+05,72.82,2464.0,598.40,6679.00,1.3260,292.457860,46.433380,13.788
10619109,K07351.01,FALSE POSITIVE,0,1,0,0,2.045166206,132.3655682,0.6610,6.84312,2.6364e+05,131.41,2422.0,1488.60,7128.00,2.1350,298.371280,47.813850,11.704
10646620,K07352.01,FALSE POSITIVE,1,0,0,0,2.413491230,133.5687000,0.7280,11.29000,5.7000e+01,2.11,2348.0,38.10,6628.00,2.5950,282.389340,47.967178,13.253
10649230,K07353.01,FALSE POSITIVE,0,0,1,0,0.447820618,131.8331230,0.3170,0.41990,5.8300e+01,1.42,3141.0,28.40,5927.00,1.6070,283.898070,47.933487,12.770
10659624,K07354.01,CANDIDATE,0,0,0,0,43.267560400,136.4574000,0.8180,8.33100,6.9100e+01,1.61,664.0,10.00,5747.00,1.7290,289.366460,47.923851,13.468
10661913,K07355.01,FALSE POSITIVE,0,1,1,1,1.231330630,131.8249500,0.0510,3.70000,7.8900e+01,0.54,1072.0,17.60,4237.00,0.6310,290.345030,47.963589,14.875
10661976,K07356.01,FALSE POSITIVE,1,0,1,1,0.615660960,131.8348000,0.1610,2.66900,1.3900e+01,0.84,3459.0,8.50,6619.00,2.2300,290.375580,47.996696,13.740
10662021,K07357.01,FALSE POSITIVE,1,0,1,1,1.231405220,131.7715000,0.4120,3.33800,5.1300e+01,0.81,1756.0,10.80,5600.00,1.1180,290.392790,47.997429,15.149
10665228,K07358.01,CANDIDATE,0,0,0,0,11.325115300,137.2423000,0.3520,2.12600,2.9720e+02,1.26,674.0,7.00,5334.00,0.7270,291.706390,47.908581,15.995
8560927,K07897.01,FALSE POSITIVE,0,0,0,1,31.971448800,133.8889000,0.3400,8.52000,4.2900e+01,0.87,674.0,9.20,5846.00,1.3230,292.165370,44.640579,13.040
11817750,K07482.01,FALSE POSITIVE,0,1,0,0,9.762550001,131.6719650,1.0060,4.87531,4.1580e+04,68.93,1375.0,827.00,7199.00,1.9500,293.826870,50.076530,12.250
11825996,K07483.01,CANDIDATE,0,0,0,0,16.916338600,132.8922000,0.6327,2.52100,6.4200e+01,0.68,648.0,6.30,5628.00,0.8100,297.347260,50.047440,13.132
11854636,K07484.01,CANDIDATE,0,0,0,0,37.020023200,131.8379000,0.3080,1.42100,5.8100e+02,2.14,507.0,6.60,5685.00,0.8860,286.102810,50.126541,15.424
11855538,K07485.01,FALSE POSITIVE,0,0,0,1,2.521265000,132.8480000,0.4630,2.69000,3.6500e+01,1.16,2049.0,5.90,6306.00,1.8740,286.709470,50.165909,12.227
11858541,K07486.01,FALSE POSITIVE,0,1,0,0,5.674353343,135.7548264,1.1670,4.17722,3.6484e+04,51.63,1053.0,1098.30,5594.00,1.0710,288.636110,50.173260,14.215
11873166,K07487.01,FALSE POSITIVE,0,1,0,0,0.734426335,131.9317390,0.9710,2.74150,9.9056e+04,51.42,2106.0,429.70,6108.00,0.9970,296.193510,50.129219,13.470
11873171,K07488.01,FALSE POSITIVE,0,0,1,1,0.734426409,131.9297200,0.0390,1.56900,9.4100e+01,0.98,2223.0,10.40,6406.00,1.0050,296.196930,50.136120,15.588
11904704,K07489.01,CANDIDATE,0,0,0,0,0.565713361,131.6635700,0.2300,0.95400,8.6400e+01,0.81,1917.0,11.60,5220.00,0.8810,286.038390,50.294441,14.722
3102024,K06304.01,FALSE POSITIVE,0,1,0,0,13.782522208,139.4805670,0.7180,8.27762,2.4894e+05,41.84,605.0,1524.10,5246.00,0.6680,287.356080,38.212212,12.809
3110937,K06305.01,FALSE POSITIVE,0,0,1,1,1.891216560,132.7016000,0.4040,5.14000,6.6800e+01,0.73,1434.0,10.70,5741.00,0.8840,290.026310,38.249458,15.203
3115480,K06306.01,FALSE POSITIVE,0,1,0,0,3.693702974,135.1949060,1.1900,3.37146,2.5208e+04,62.55,1453.0,568.70,6309.00,1.3960,291.193210,38.244652,14.469
3120320,K06307.01,FALSE POSITIVE,0,1,0,0,10.265613245,136.4886955,0.6670,5.67553,1.5046e+05,61.45,1000.0,5640.00,5865.00,1.4230,292.291960,38.284489,10.885
3127817,K06308.01,FALSE POSITIVE,0,1,0,0,2.163569702,132.9363170,1.1160,7.60963,5.4518e+04,85.64,1996.0,1513.20,6425.00,1.7180,293.999730,38.232269,12.155
3228740,K06309.01,FALSE POSITIVE,0,1,1,1,0.730956716,132.2141200,0.1290,2.09700,2.7800e+01,0.57,2192.0,11.20,6028.00,1.0780,289.742400,38.373169,13.707
3230206,K06310.01,FALSE POSITIVE,0,0,1,1,7.047150730,132.7471000,0.2720,1.43400,2.8250e+02,1.54,932.0,9.80,5941.00,0.9110,290.107180,38.374409,15.583
3230227,K06311.01,FALSE POSITIVE,0,1,0,0,7.047106212,132.7501500,1.0770,3.16223,6.9626e+04,119.64,1846.0,548.50,8162.00,2.3210,290.112580,38.399872,9.002
4729553,K06438.01,FALSE POSITIVE,1,0,0,0,0.961292561,121.4629897,0.5790,4.64294,3.2553e+05,92.55,2344.0,1703.00,6300.00,1.4040,285.727540,39.841282,12.221
4736208,K06439.01,FALSE POSITIVE,0,1,0,0,63.681928880,167.5477360,0.5830,12.60470,3.4172e+05,71.45,486.0,963.50,5979.00,1.0540,288.537410,39.834080,14.995
4737302,K06441.01,FALSE POSITIVE,0,1,0,0,9.455586047,133.6703880,0.7910,8.42272,1.1517e+05,178.47,1972.0,1876.90,7221.00,4.2400,288.926670,39.811790,11.554
4739194,K06442.01,FALSE POSITIVE,0,1,0,0,1.246585716,132.0206985,0.4270,4.62051,4.0677e+05,81.28,1992.0,2165.30,6440.00,1.1830,289.521480,39.862438,14.283
4739565,K06443.01,FALSE POSITIVE,0,1,0,1,0.898932836,131.8161300,0.5650,2.43700,6.1100e+01,1.51,2489.0,22.30,5712.00,1.8720,289.639680,39.899761,14.173
4740688,K06444.01,FALSE POSITIVE,0,0,1,1,3.454232960,131.7129400,0.8930,2.96500,1.4980e+02,0.95,743.0,10.20,4186.00,0.6350,289.968380,39.815739,15.726
4753988,K06445.01,FALSE POSITIVE,0,1,0,0,7.304451735,135.0252768,1.0130,4.09326,1.4363e+05,59.02,931.0,2096.80,6024.00,0.9000,293.843900,39.875420,14.989
4757331,K06446.01,FALSE POSITIVE,0,1,0,0,1.181046137,132.1229220,1.1650,2.69230,5.2609e+04,37.78,1389.0,324.40,5229.00,0.6920,294.685420,39.831760,15.725
5306862,K06561.01,FALSE POSITIVE,0,1,0,0,2.025580416,131.8641750,0.4340,4.48448,4.4998e+04,43.23,2102.0,987.80,6348.00,1.9900,299.213900,40.458382,12.777
5307574,K06562.01,FALSE POSITIVE,0,0,1,0,58.643790000,156.9092000,0.2260,24.44000,1.8210e+02,1.05,437.0,12.00,5833.00,0.7750,299.357030,40.497620,14.935
5308778,K06563.01,FALSE POSITIVE,0,1,0,0,20.282819160,137.0517600,0.7190,36.04800,2.7975e+03,22.46,1141.0,306.70,5043.00,3.9560,299.577390,40.458481,11.777
5310435,K06564.01,FALSE POSITIVE,0,1,0,0,4.931365987,133.1530130,0.6860,14.70880,2.5595e+05,139.59,1755.0,772.70,6562.00,2.2630,299.887210,40.487339,13.254
5343976,K06565.01,FALSE POSITIVE,0,1,0,0,4.331392455,134.7274476,0.3060,3.72780,2.0040e+05,38.82,1051.0,1234.30,5655.00,0.8540,285.085690,40.527630,12.612
5347537,K06566.01,FALSE POSITIVE,0,1,0,0,345.184672800,228.8408450,1.1790,6.54680,2.9989e+04,44.91,257.0,687.50,5712.00,0.9710,286.711820,40.528542,14.023
5347784,K06567.01,FALSE POSITIVE,0,1,0,0,9.584056670,138.8710106,0.7980,6.82752,1.1963e+05,99.66,1212.0,2595.90,5605.00,2.2750,286.822510,40.513222,13.094
6364294,K06694.01,FALSE POSITIVE,0,0,1,0,5.243661200,132.7337000,0.4360,11.39000,8.8300e+01,1.10,1249.0,14.50,6598.00,1.1450,291.904210,41.779518,15.479
6367439,K06695.01,FALSE POSITIVE,0,1,0,1,3.778937400,132.1163000,0.6778,10.76700,5.6000e+01,0.48,860.0,15.10,5017.00,0.6050,292.927830,41.786160,13.548
6367628,K06696.01,FALSE POSITIVE,0,1,0,0,1.889849570,131.9109440,1.1820,19.45000,2.4967e+05,73.04,1221.0,401.50,5328.00,0.7160,292.985260,41.716888,13.035
6384840,K06699.01,FALSE POSITIVE,1,0,1,0,2.499040830,133.3698000,0.0100,2.65100,1.2820e+02,1.04,1258.0,8.10,5525.00,0.9300,297.442440,41.789719,15.671
6386784,K06700.01,FALSE POSITIVE,0,0,0,1,1.995672420,132.8732100,0.5640,3.58000,1.8000e+01,0.75,2137.0,14.20,6773.00,1.6900,297.934390,41.792912,11.945
6390236,K06701.01,FALSE POSITIVE,1,0,0,0,0.898792790,131.6716000,0.2490,1.03100,2.6600e+01,0.57,2116.0,5.70,6224.00,1.0960,298.672330,41.776218,11.203
6421188,K06702.01,FALSE POSITIVE,0,1,0,0,16.434352831,136.2884989,0.5720,5.15682,4.5700e+04,25.25,789.0,2171.40,5963.00,1.1340,282.906040,41.831841,13.814
7116236,K06828.01,FALSE POSITIVE,0,1,1,1,0.566793818,131.8298000,0.9850,4.92900,1.0030e+02,1.17,2027.0,18.30,5707.00,0.8280,291.312440,42.618011,15.670
7117513,K06829.01,FALSE POSITIVE,0,0,0,1,0.566797474,131.8117000,0.5750,2.70800,9.8800e+01,1.04,2270.0,12.30,6046.00,1.0070,291.715700,42.687870,15.916
7117541,K06830.01,FALSE POSITIVE,0,1,1,0,1.585673651,132.0130070,1.1480,3.20763,4.4116e+04,50.53,1648.0,717.50,6117.00,1.0250,291.723850,42.629822,15.634
7118545,K06831.01,FALSE POSITIVE,0,1,0,0,14.797219157,144.6959608,0.1570,7.61037,2.5270e+05,47.71,787.0,7795.30,6343.00,0.9310,292.028660,42.669552,14.185
7125636,K06832.01,FALSE POSITIVE,0,1,0,0,6.490662140,132.0676273,0.7980,3.47128,1.9509e+05,33.46,621.0,1680.00,4448.00,0.5630,294.107910,42.617321,15.507
7128918,K06833.01,FALSE POSITIVE,0,1,0,0,7.118798480,137.1575204,0.9830,4.11282,1.0766e+05,41.17,819.0,1483.20,5578.00,0.7540,294.998230,42.693920,15.758
7132015,K06834.01,FALSE POSITIVE,0,0,1,0,6.995104040,136.6223392,0.7700,1.75560,7.1800e+01,216.92,7492.0,6.30,3681.00,229.9080,295.753510,42.671001,12.843
8088354,K06959.01,FALSE POSITIVE,0,1,0,0,2.897829967,132.6047388,0.7560,3.17788,1.6309e+05,54.35,1454.0,1305.80,6318.00,1.0770,288.329220,43.965279,13.648
8091197,K06960.01,CANDIDATE,0,0,0,0,4.886983860,132.8804000,0.6610,1.12700,1.2540e+02,1.20,1133.0,10.10,6152.00,1.0090,289.605220,43.952831,13.873
8094140,K06961.01,FALSE POSITIVE,0,1,0,0,0.706428634,132.1461749,0.3930,1.75182,3.7213e+05,47.64,1416.0,1066.70,4429.00,0.7360,290.557160,43.987350,15.159
8094221,K06962.01,FALSE POSITIVE,0,1,0,0,10.863253100,141.6569000,1.1870,37.68000,1.8820e+02,19.93,802.0,25.40,5896.00,0.9140,290.585510,43.972160,15.429
8097825,K06963.01,FALSE POSITIVE,0,1,0,0,1.468426480,132.1654320,0.6330,6.66660,1.5100e+05,40.30,1559.0,622.80,5539.00,0.9590,291.881840,43.973171,13.283
8098300,K06964.01,FALSE POSITIVE,0,1,0,0,4.305917719,132.3501939,0.5490,5.61993,3.6139e+05,71.49,1266.0,6104.80,6502.00,1.0370,292.058720,43.925228,12.817
8098960,K06966.01,CANDIDATE,0,0,0,0,8.474846770,138.4773300,0.8720,2.06700,2.1780e+02,1.35,780.0,9.70,5564.00,0.7850,292.303380,43.983810,15.381
8104436,K06967.01,FALSE POSITIVE,0,1,1,1,2.535389624,133.3865900,1.1890,2.90200,4.1810e+02,16.24,1113.0,27.30,5488.00,0.7060,294.201170,43.976761,15.561
8822585,K07095.01,FALSE POSITIVE,1,0,0,0,1.627538928,131.9153100,0.7690,5.58300,3.9000e+01,1.42,2520.0,29.90,6854.00,2.0880,293.305660,45.007969,12.760
8823397,K07096.01,FALSE POSITIVE,0,1,0,0,1.506503686,132.9914262,0.4010,5.02151,4.7710e+05,178.15,3250.0,3289.10,8751.00,2.3520,293.609860,45.018631,13.249
8841616,K07097.01,FALSE POSITIVE,0,1,0,0,1.679585725,131.5600829,0.9700,7.34648,1.0179e+05,28.99,970.0,1884.30,4462.00,0.5540,299.161680,45.051910,12.833
8845221,K07098.01,FALSE POSITIVE,0,1,0,0,5.403462480,133.7451943,0.5210,7.64940,2.6135e+05,108.46,1559.0,2851.30,6350.00,1.9840,300.209930,45.003059,13.615
8845552,K07099.01,CANDIDATE,0,0,0,0,34.035776600,138.9291000,0.6983,3.84900,3.8660e+02,1.05,337.0,9.60,4367.00,0.5010,300.305330,45.093418,15.534
8848104,K07100.01,FALSE POSITIVE,0,1,0,0,0.824851807,131.6271509,1.1850,1.93637,3.0099e+04,78.00,2539.0,642.20,5658.00,1.6540,300.994870,45.078861,12.372
8848115,K07101.01,FALSE POSITIVE,0,1,1,1,0.824842930,131.6424000,0.0300,1.38300,6.1860e+02,97.92,8138.0,10.00,4148.00,41.4240,300.998840,45.076019,12.721
8868657,K07102.01,FALSE POSITIVE,0,1,1,1,4.447354900,133.8362000,0.9800,18.99000,2.0360e+02,1.52,954.0,25.90,5531.00,0.7640,284.401000,45.149391,15.989
9762514,K07227.01,FALSE POSITIVE,0,0,1,1,7.515097130,138.0940800,0.9340,2.62000,1.8710e+02,1.23,685.0,10.10,4867.00,0.6960,287.934660,46.580421,15.520
9762519,K07228.01,FALSE POSITIVE,0,1,0,0,7.515145950,138.0800379,0.8400,3.54486,1.1746e+05,35.80,842.0,1676.80,5624.00,0.7770,287.941380,46.582390,13.711
9777062,K07229.01,FALSE POSITIVE,0,1,0,0,19.230038188,132.5814956,0.6940,7.04412,2.6618e+05,186.53,1361.0,7232.10,7703.00,2.9160,294.460780,46.589710,12.241
9786821,K07230.01,FALSE POSITIVE,0,1,0,0,21.120005744,150.1283920,0.9860,2.05573,1.3054e+04,31.20,880.0,443.90,6195.00,1.5980,297.725740,46.548840,11.510
9790965,K07231.01,FALSE POSITIVE,1,0,0,0,0.822067610,132.2430220,1.2160,3.82810,2.6190e+04,91.21,2941.0,486.30,6531.00,1.9210,298.911620,46.586578,13.388
9790965,K07231.02,CANDIDATE,0,0,0,0,4.747014790,133.3330500,64.5159,2.46400,3.6220e+03,13333.50,1640.0,10.10,6531.00,1.9210,298.911620,46.586578,13.388
9811915,K07232.01,CANDIDATE,0,0,0,0,1.966828250,132.6863200,0.4150,1.64500,2.1430e+02,1.18,1283.0,9.50,5595.00,0.7960,281.229370,46.681862,15.612
9818732,K07233.01,FALSE POSITIVE,0,1,0,0,45.035589512,132.6335310,0.4990,9.83410,4.0484e+05,82.40,600.0,1763.50,6484.00,1.1530,285.472780,46.698730,14.529
10665749,K07359.01,CANDIDATE,0,0,0,0,4.237447181,135.1767900,0.1870,0.37920,3.5010e+02,2.26,1172.0,11.10,5993.00,0.9930,291.902160,47.962070,15.504
10670112,K07360.01,CANDIDATE,0,0,0,0,4.095358500,135.7884000,1.0194,44.35000,2.2680e+02,7.76,1680.0,60.20,6839.00,1.7000,293.669280,47.906689,13.543
10680424,K07361.01,CANDIDATE,0,0,0,0,0.926239830,131.7203000,0.0580,1.26700,4.1140e+02,1.16,1208.0,9.10,4494.00,0.5910,297.207520,47.972099,16.280
10685175,K07362.01,FALSE POSITIVE,1,0,0,0,3.101977120,133.7890200,0.9840,7.08300,1.2460e+02,2.64,2246.0,63.30,8709.00,1.7970,298.571560,47.963951,12.075
10686876,K07363.01,FALSE POSITIVE,0,1,0,0,2.618414643,134.0443670,0.3560,4.99923,2.0086e+05,109.33,2582.0,3260.00,8143.00,2.3610,299.056730,47.909359,11.727
10686930,K07364.01,FALSE POSITIVE,0,0,1,1,2.618441780,134.0378200,0.1820,3.20300,4.5100e+01,2.16,2033.0,12.70,5088.00,3.2930,299.075590,47.920780,12.388
10711913,K07365.01,FALSE POSITIVE,0,1,0,0,19.407958161,135.3915368,0.9050,6.09676,1.4206e+05,44.96,633.0,2506.60,5702.00,0.7990,282.601070,48.036690,15.521
10732401,K07366.01,FALSE POSITIVE,1,0,0,1,0.933747375,131.5199000,1.0630,5.97400,1.9890e+02,8.93,2003.0,35.90,6224.00,1.0240,292.328640,48.021519,14.740
11906217,K07490.01,FALSE POSITIVE,0,1,0,0,37.910213899,162.4584190,0.9630,3.11152,1.0347e+05,29.45,358.0,1065.90,4623.00,0.5600,287.059270,50.214031,14.430
11913052,K07491.01,FALSE POSITIVE,0,0,1,1,3.747853070,134.1746500,0.2170,3.44400,1.4590e+02,9.04,2440.0,17.00,4929.00,7.7000,291.044980,50.282261,13.846
